X,Y,Z
411399.3142,162421.7093,-5176.360107
411410.7373,162405.2925,-5172.185303
411422.1605,162388.8756,-5170.347778
411433.5836,162372.4588,-5167.309448
411445.0067,162356.042,-5167.473389
411456.4299,162339.6252,-5166.998291
411467.853,162323.2084,-5167.173584
411479.2761,162306.7915,-5167.915405
411490.6993,162290.3747,-5169.204834
411502.1224,162273.9579,-5170.052979
411513.5455,162257.5411,-5171.546143
411524.9687,162241.1243,-5173.135864
411536.3918,162224.7074,-5173.882813
411547.8149,162208.2906,-5175.678833
411559.2381,162191.8738,-5177.902832
411570.6612,162175.457,-5179.228271
411582.0843,162159.0402,-5182.503174
411593.5075,162142.6233,-5186.774414
411604.9306,162126.2065,-5191.2323
411616.3538,162109.7897,-5187.27356
411627.7769,162093.3729,-5184.259888
411639.2,162076.956,-5181.476685
411650.6232,162060.5392,-5181.040894
411662.0463,162044.1224,-5179.665283
411673.4694,162027.7056,-5178.978638
411684.8926,162011.2888,-5179.218872
411696.3157,161994.8719,-5177.885986
411707.7388,161978.4551,-5178.100586
411719.162,161962.0383,-5177.52771
411730.5851,161945.6215,-5177.327881
411742.0082,161929.2047,-5177.571045
411753.4314,161912.7878,-5178.460938
411764.8545,161896.371,-5179.116821
411776.2776,161879.9542,-5181.207642
411787.7008,161863.5374,-5184.091064
411799.1239,161847.1206,-5191.241699
411810.547,161830.7037,-5193.464355
411821.9702,161814.2869,-5188.745361
411833.3933,161797.8701,-5187.07373
411844.8164,161781.4533,-5186.317749
411856.2396,161765.0365,-5188.759155
411867.6627,161748.6196,-5190.673706
411879.0858,161732.2028,-5195.742065
411890.509,161715.786,-5196.937256
411901.9321,161699.3692,-5192.103638
411913.3552,161682.9524,-5189.583984
411924.7784,161666.5355,-5184.689087
411936.2015,161650.1187,-5183.907715
411947.6246,161633.7019,-5182.205322
411959.0478,161617.2851,-5179.824585
411970.4709,161600.8682,-5179.88208
411981.894,161584.4514,-5177.063965
411993.3172,161568.0346,-5175.612305
412004.7403,161551.6178,-5172.849365
412016.1635,161535.201,-5172.380005
412027.5866,161518.7841,-5170.759277
412039.0097,161502.3673,-5171.010986
412050.4329,161485.9505,-5171.76709
412061.856,161469.5337,-5173.436646
412073.2791,161453.1169,-5175.9375
412084.7023,161436.7,-5179.874512
412096.1254,161420.2832,-5181.660156
412107.5485,161403.8664,-5184.032959
412118.9717,161387.4496,-5185.324341
412130.3948,161371.0328,-5187.93042
412141.8179,161354.6159,-5191.0802
412153.2411,161338.1991,-5192.814575
412164.6642,161321.7823,-5194.559326
412176.0873,161305.3655,-5193.93811
412187.5105,161288.9487,-5196.449341
412198.9336,161272.5318,-5196.941895
412210.3567,161256.115,-5198.51062
412221.7799,161239.6982,-5198.975708
412233.203,161223.2814,-5200.086792
412244.6261,161206.8645,-5201.954468
412256.0493,161190.4477,-5203.19751
412267.4724,161174.0309,-5205.585449
412278.8955,161157.6141,-5206.13855
412290.3187,161141.1973,-5209.411743
412301.7418,161124.7804,-5210.71936
412313.1649,161108.3636,-5214.95813
412324.5881,161091.9468,-5219.980713
412336.0112,161075.53,-5222.401123
412347.4343,161059.1132,-5227.618042
412358.8575,161042.6963,-5230.342529
412370.2806,161026.2795,-5234.572021
412381.7037,161009.8627,-5236.666504
412393.1269,160993.4459,-5241.36499
412404.55,160977.0291,-5243.822021
412415.9732,160960.6122,-5247.562256
412427.3963,160944.1954,-5252.177124
412438.8194,160927.7786,-5255.135254
412450.2426,160911.3618,-5255.118042
412461.6657,160894.945,-5253.820313
412473.0888,160878.5281,-5252.09668
412484.512,160862.1113,-5251.521973
412495.9351,160845.6945,-5251.380615
412507.3582,160829.2777,-5252.546753
412518.7814,160812.8609,-5253.502075
412530.2045,160796.444,-5254.389038
412541.6276,160780.0272,-5254.931763
412553.0508,160763.6104,-5252.753174
412564.4739,160747.1936,-5253.629395
412575.897,160730.7767,-5255.552612
412587.3202,160714.3599,-5254.603516
412598.7433,160697.9431,-5253.360229
412610.1664,160681.5263,-5252.57959
412621.5896,160665.1095,-5252.525269
412633.0127,160648.6926,-5253.329346
412644.4358,160632.2758,-5253.423462
412655.859,160615.859,-5251.115967
412667.2821,160599.4422,-5251.316772
412678.7052,160583.0254,-5251.335938
412690.1284,160566.6085,-5251.629028
412701.5515,160550.1917,-5252.351318
412712.9746,160533.7749,-5253.191772
412724.3978,160517.3581,-5253.521729
412735.8209,160500.9413,-5253.963745
412747.244,160484.5244,-5254.183472
412758.6672,160468.1076,-5254.542847
412770.0903,160451.6908,-5255.477905
412781.5135,160435.274,-5255.230591
412792.9366,160418.8572,-5256.742798
412804.3597,160402.4403,-5257.757202
412815.7829,160386.0235,-5257.500488
412827.206,160369.6067,-5258.29248
412838.6291,160353.1899,-5258.945801
412850.0523,160336.7731,-5259.302002
412861.4754,160320.3562,-5260.258423
412872.8985,160303.9394,-5261.827271
412884.3217,160287.5226,-5262.456055
412895.7448,160271.1058,-5264.213013
412907.1679,160254.6889,-5266.343506
412918.5911,160238.2721,-5266.622314
412930.0142,160221.8553,-5266.761597
412941.4373,160205.4385,-5265.366699
412952.8605,160189.0217,-5264.890259
412964.2836,160172.6048,-5263.912598
412975.7067,160156.188,-5264.143677
412987.1299,160139.7712,-5262.052734
412998.553,160123.3544,-5260.032593
413009.9761,160106.9376,-5259.120972
413021.3993,160090.5207,-5257.798706
413032.8224,160074.1039,-5258.015381
413044.2455,160057.6871,-5256.959595
413055.6687,160041.2703,-5257.720093
413067.0918,160024.8535,-5258.081543
413078.5149,160008.4366,-5258.008911
413089.9381,159992.0198,-5259.37207
413101.3612,159975.603,-5260.648682
413112.7843,159959.1862,-5261.426758
413124.2075,159942.7694,-5263.175293
413135.6306,159926.3525,-5265.199463
413147.0537,159909.9357,-5266.684326
413158.4769,159893.5189,-5269.387329
413169.9,159877.1021,-5271.908813
413181.3232,159860.6853,-5272.488892
413192.7463,159844.2684,-5274.478882
413204.1694,159827.8516,-5275.658203
413215.5926,159811.4348,-5276.320068
413227.0157,159795.018,-5277.546631
413238.4388,159778.6011,-5279.557129
413249.862,159762.1843,-5279.17395
413261.2851,159745.7675,-5280.295532
413272.7082,159729.3507,-5280.03894
413284.1314,159712.9339,-5281.102783
413295.5545,159696.517,-5283.237793
413306.9776,159680.1002,-5283.641846
413318.4008,159663.6834,-5285.987671
413329.8239,159647.2666,-5288.585815
413341.247,159630.8498,-5289.798096
413352.6702,159614.4329,-5292.331177
413364.0933,159598.0161,-5295.525024
413375.5164,159581.5993,-5297.530518
413386.9396,159565.1825,-5301.738892
413401.0162,159550.9752,-5304.926636
413415.093,159536.768,-5307.686523
413429.1697,159522.5607,-5311.724731
413443.2465,159508.3535,-5313.898071
413457.3232,159494.1463,-5315.24292
413471.3999,159479.939,-5316.581543
413485.4767,159465.7318,-5318.353394
413499.5534,159451.5246,-5320.448242
413513.6302,159437.3174,-5323.204346
413527.7069,159423.1101,-5325.93811
413541.7836,159408.9029,-5328.461792
413555.8604,159394.6957,-5330.648926
413569.9371,159380.4884,-5332.513916
413584.0139,159366.2812,-5334.382935
413598.0906,159352.074,-5336.336304
413612.1674,159337.8668,-5337.766479
413626.2441,159323.6595,-5339.016479
413640.3208,159309.4523,-5340.29541
413654.3976,159295.2451,-5341.093872
413668.4743,159281.0378,-5340.852905
413682.5511,159266.8306,-5339.228394
413696.6278,159252.6234,-5337.879028
413710.7045,159238.4162,-5336.728271
413724.7813,159224.2089,-5334.840454
413738.858,159210.0017,-5333.551636
413752.9348,159195.7945,-5332.32959
413767.0115,159181.5872,-5330.207886
413781.0883,159167.38,-5328.809937
413795.165,159153.1728,-5324.753906
413809.2417,159138.9656,-5315.947388
413823.3185,159124.7583,-5311.119385
413837.3952,159110.5511,-5303.508057
413851.472,159096.3439,-5297.16394
413865.5487,159082.1366,-5290.895508
413879.6254,159067.9294,-5279.93396
413893.7022,159053.7222,-5273.220703
413907.7789,159039.515,-5266.54895
413921.8557,159025.3077,-5255.258911
413935.9324,159011.1005,-5248.876831
413950.0092,158996.8933,-5242.939575
413964.0859,158982.686,-5232.246704
413978.1626,158968.4788,-5228.831299
413992.2394,158954.2716,-5228.596802
414006.3161,158940.0643,-5228.086182
414020.3929,158925.8571,-5230.508545
414034.4696,158911.6499,-5233.750977
414048.5463,158897.4427,-5226.275146
414062.6231,158883.2354,-5216.847778
414076.6998,158869.0282,-5206.203735
414090.7766,158854.821,-5201.174194
414104.8533,158840.6137,-5202.425293
414118.9301,158826.4065,-5204.366089
414133.0068,158812.1993,-5209.675659
414147.0835,158797.9921,-5213.68335
414161.1603,158783.7848,-5217.710693
414175.237,158769.5776,-5227.10437
414189.3138,158755.3704,-5233.7948
414203.3905,158741.1631,-5240.237183
414217.4672,158726.9559,-5251.065063
414231.544,158712.7487,-5257.52478
414245.6207,158698.5415,-5263.577637
414259.6975,158684.3342,-5269.141479
414273.7742,158670.127,-5268.917603
414287.8509,158655.9198,-5267.977783
414301.9277,158641.7125,-5262.553711
414316.0044,158627.5053,-5260.404785
414330.0812,158613.2981,-5259.823975
414344.1579,158599.0909,-5262.671265
414358.2347,158584.8836,-5267.473145
414372.3114,158570.6764,-5275.105835
414386.3881,158556.4692,-5284.896729
414400.4649,158542.2619,-5282.358521
414414.5416,158528.0547,-5278.929565
414428.6184,158513.8475,-5270.567383
414442.6951,158499.6403,-5266.274658
414456.7718,158485.433,-5263.543701
414470.8486,158471.2258,-5260.877563
414484.9253,158457.0186,-5261.702148
414499.0021,158442.8113,-5262.898315
414513.0788,158428.6041,-5264.135132
414527.1556,158414.3969,-5266.273682
414541.2323,158400.1897,-5269.482422
414555.309,158385.9824,-5272.349121
414569.3858,158371.7752,-5273.106323
414583.4625,158357.568,-5272.164917
414597.5393,158343.3607,-5269.114136
414611.616,158329.1535,-5269.161499
414625.6927,158314.9463,-5269.946655
414639.7695,158300.7391,-5270.99231
414653.8462,158286.5318,-5272.805664
414667.923,158272.3246,-5274.643066
414681.9997,158258.1174,-5277.121948
414696.0765,158243.9101,-5279.315918
414710.1532,158229.7029,-5284.145386
414724.2299,158215.4957,-5288.082031
414738.3067,158201.2885,-5291.678833
414752.3834,158187.0812,-5294.546265
414766.4602,158172.874,-5296.221313
414780.5369,158158.6668,-5298.02771
414794.6136,158144.4595,-5300.173462
414808.6904,158130.2523,-5302.029053
414822.7671,158116.0451,-5303.301392
414836.8439,158101.8379,-5304.676147
414850.9206,158087.6306,-5306.961426
414864.9974,158073.4234,-5308.685913
414879.0741,158059.2162,-5308.525146
414893.1508,158045.0089,-5306.751343
414907.2276,158030.8017,-5303.089966
414921.3043,158016.5945,-5295.574707
414935.3811,158002.3873,-5291.437012
414949.4578,157988.18,-5285.07666
414963.5345,157973.9728,-5276.683105
414977.6113,157959.7656,-5271.521973
414991.688,157945.5583,-5266.624268
415005.7648,157931.3511,-5259.557983
415019.8415,157917.1439,-5255.427246
415033.9183,157902.9367,-5252.283081
415047.995,157888.7294,-5245.071777
415062.0717,157874.5222,-5241.427856
415076.1485,157860.315,-5238.978149
415090.2252,157846.1077,-5232.400391
415104.302,157831.9005,-5229.821167
415118.3787,157817.6933,-5227.259277
415132.4554,157803.4861,-5223.780029
415146.5322,157789.2788,-5224.657837
415160.6089,157775.0716,-5227.974731
415174.6857,157760.8644,-5233.192139
415188.7624,157746.6571,-5236.655762
415202.8391,157732.4499,-5240.346069
415216.9159,157718.2427,-5247.125488
415230.9926,157704.0355,-5252.666382
415245.0694,157689.8282,-5257.621826
415259.1461,157675.621,-5263.452759
415273.2229,157661.4138,-5268.182495
415287.2996,157647.2065,-5271.949219
415301.3763,157632.9993,-5276.607178
415315.4531,157618.7921,-5280.391357
415329.5298,157604.5848,-5284.414429
415343.6066,157590.3776,-5288.708008
415357.6833,157576.1704,-5291.989014
415371.76,157561.9632,-5294.845093
415385.8368,157547.7559,-5298.609619
415399.9135,157533.5487,-5303.071533
415413.9903,157519.3415,-5306.455322
415428.067,157505.1342,-5309.94397
415442.1438,157490.927,-5311.303833
415456.2205,157476.7198,-5308.932129
415470.2972,157462.5126,-5299.744629
415484.374,157448.3053,-5292.904175
415498.4507,157434.0981,-5286.577759
415512.5275,157419.8909,-5277.679565
415526.6042,157405.6836,-5272.39917
415540.6809,157391.4764,-5267.783325
415554.7577,157377.2692,-5262.449585
415568.8344,157363.062,-5260.932251
415582.9112,157348.8547,-5257.645874
415596.9879,157334.6475,-5256.003662
415611.0647,157320.4403,-5254.633057
415625.1414,157306.233,-5252.271973
415639.2181,157292.0258,-5251.951782
415653.2949,157277.8186,-5251.297485
415667.3716,157263.6114,-5248.345581
415681.4484,157249.4041,-5246.805786
415695.5251,157235.1969,-5245.054932
415709.6018,157220.9897,-5242.276245
415723.6786,157206.7824,-5241.346069
415737.7553,157192.5752,-5240.795166
415751.8321,157178.368,-5238.578735
415765.9088,157164.1608,-5238.052979
415779.9856,157149.9535,-5238.653809
415794.0623,157135.7463,-5242.005737
415808.139,157121.5391,-5244.77356
415822.2158,157107.3318,-5246.839111
415836.2925,157093.1246,-5246.915283
415850.3693,157078.9174,-5248.391968
415864.446,157064.7102,-5250.468018
415878.5227,157050.5029,-5251.15564
415892.5995,157036.2957,-5253.402832
415906.6762,157022.0885,-5257.340942
415920.753,157007.8812,-5255.580933
415934.8297,156993.674,-5253.816406
415948.9064,156979.4668,-5254.439331
415962.9832,156965.2596,-5257.993652
415977.0599,156951.0523,-5260.159546
415991.1367,156936.8451,-5264.143311
416005.2134,156922.6379,-5268.337158
416019.2902,156908.4306,-5271.395996
416033.3669,156894.2234,-5275.036499
416047.4436,156880.0162,-5277.465088
416061.5204,156865.809,-5279.429932
416075.5971,156851.6017,-5280.338745
416089.6739,156837.3945,-5277.171509
416103.7506,156823.1873,-5275.692017
416117.8273,156808.98,-5274.838013
416131.9041,156794.7728,-5270.325195
416145.9808,156780.5656,-5268.425415
416160.0576,156766.3584,-5266.4198
416174.1343,156752.1511,-5262.761597
416188.2111,156737.9439,-5260.976074
416202.2878,156723.7367,-5257.592529
416216.3645,156709.5294,-5249.833496
416230.4413,156695.3222,-5247.049072
416244.518,156681.115,-5245.943848
416258.5948,156666.9078,-5244.123413
416272.6715,156652.7005,-5245.81958
416286.7482,156638.4933,-5247.856934
416300.825,156624.2861,-5248.496948
416314.9017,156610.0788,-5251.115723
416328.9785,156595.8716,-5254.576416
416343.0552,156581.6644,-5259.367188
416357.132,156567.4572,-5263.602783
416371.2087,156553.2499,-5269.230469
416385.2854,156539.0427,-5273.217163
416399.3622,156524.8355,-5279.288086
416413.4389,156510.6282,-5287.216309
416427.5157,156496.421,-5292.827148
416441.5924,156482.2138,-5300.600098
416455.6691,156468.0066,-5316.565308
416469.7459,156453.7993,-5324.460449
416483.8226,156439.5921,-5332.299194
416497.8994,156425.3849,-5334.282837
416511.9761,156411.1776,-5333.801514
416526.0529,156396.9704,-5332.059326
416540.1296,156382.7632,-5339.085938
416554.2063,156368.556,-5342.625977
416568.2831,156354.3487,-5344.177368
416582.3598,156340.1415,-5345.266846
416596.4366,156325.9343,-5345.41748
416610.5133,156311.727,-5344.453247
416624.59,156297.5198,-5342.791382
416638.6668,156283.3126,-5341.630615
416652.7435,156269.1054,-5340.511108
416666.8203,156254.8981,-5338.880981
416680.897,156240.6909,-5337.616089
416694.9738,156226.4837,-5336.37085
416709.0505,156212.2764,-5334.463257
416723.1272,156198.0692,-5332.659058
416737.204,156183.862,-5330.675415
416751.2807,156169.6547,-5327.269287
416765.3575,156155.4475,-5323.479126
416779.4342,156141.2403,-5319.865967
416793.5109,156127.0331,-5314.638062
416807.5877,156112.8258,-5310.412231
416821.6644,156098.6186,-5306.366333
416835.7412,156084.4114,-5299.899414
416849.8179,156070.2041,-5294.798462
416863.8946,156055.9969,-5290.043579
416877.9714,156041.7897,-5283.567017
416892.0481,156027.5825,-5280.22644
416906.1249,156013.3752,-5275.623901
416920.2016,155999.168,-5268.197632
416934.2784,155984.9608,-5264.04248
416948.3551,155970.7535,-5260.060669
416962.4318,155956.5463,-5253.664307
416976.5086,155942.3391,-5249.675293
416990.5853,155928.1319,-5246.061523
417004.6621,155913.9246,-5239.979126
417018.7388,155899.7174,-5242.934082
417032.8155,155885.5102,-5246.538696
417046.8923,155871.3029,-5253.338745
417060.969,155857.0957,-5257.380981
417075.0458,155842.8885,-5255.533325
417089.1225,155828.6813,-5247.731689
417103.1993,155814.474,-5245.277466
417117.276,155800.2668,-5242.517334
417131.3527,155786.0596,-5233.206665
417145.4295,155771.8523,-5229.945679
417159.5062,155757.6451,-5227.068359
417173.583,155743.4379,-5227.589478
417187.6597,155729.2307,-5228.560181
417201.7364,155715.0234,-5228.003296
417215.8132,155700.8162,-5228.67627
417229.8899,155686.609,-5229.747925
417243.9667,155672.4017,-5229.442871
417258.0434,155658.1945,-5230.201782
417272.1202,155643.9873,-5230.865723
417286.1969,155629.7801,-5230.576904
417300.2736,155615.5728,-5231.242432
417314.3504,155601.3656,-5231.929321
417328.4271,155587.1584,-5231.901611
417342.5039,155572.9511,-5232.410767
417356.5806,155558.7439,-5232.439209
417370.6573,155544.5367,-5231.033691
417384.7341,155530.3295,-5230.644531
417398.8108,155516.1222,-5230.343994
417412.8876,155501.915,-5228.191772
417426.9643,155487.7078,-5227.16687
417441.0411,155473.5005,-5225.861694
417455.1178,155459.2933,-5223.190552
417469.1945,155445.0861,-5222.434082
417483.2713,155430.8789,-5221.757446
417497.348,155416.6716,-5220.821655
417511.4248,155402.4644,-5220.856079
417525.5015,155388.2572,-5221.211182
417539.5782,155374.0499,-5221.273315
417553.655,155359.8427,-5222.079468
417567.7317,155345.6355,-5223.041748
417581.8085,155331.4283,-5224.303955
417595.8852,155317.221,-5225.650024
417609.962,155303.0138,-5227.199829
417624.0387,155288.8066,-5229.03894
417638.1154,155274.5993,-5230.707153
417652.1922,155260.3921,-5231.963745
417666.2689,155246.1849,-5233.561646
417680.3457,155231.9777,-5234.871216
417694.4224,155217.7704,-5236.494385
417708.4991,155203.5632,-5238.721069
417722.5759,155189.356,-5240.537109
417736.6526,155175.1487,-5242.288818
417750.7294,155160.9415,-5243.921143
417764.8061,155146.7343,-5244.850586
417778.8828,155132.5271,-5245.714355
417792.9596,155118.3198,-5247.031982
417807.0363,155104.1126,-5248.247559
417821.1131,155089.9054,-5249.598755
417835.1898,155075.6981,-5251.680664
417849.2666,155061.4909,-5253.298218
417863.3433,155047.2837,-5254.722656
417877.42,155033.0765,-5255.88208
417891.4968,155018.8692,-5256.460083
417905.5735,155004.662,-5256.844727
417919.6503,154990.4548,-5257.383545
417933.727,154976.2475,-5257.754517
417947.8037,154962.0403,-5258.308105
417961.8805,154947.8331,-5258.600586
417975.9572,154933.6259,-5259.060425
417990.034,154919.4186,-5260.182007
418004.1107,154905.2114,-5260.850464
418018.1875,154891.0042,-5261.493286
418032.2642,154876.7969,-5262.784058
418046.3409,154862.5897,-5263.442627
418060.4177,154848.3825,-5264.066162
418074.4944,154834.1752,-5265.016113
418088.5712,154819.968,-5265.336914
418102.6479,154805.7608,-5265.77478
418116.7246,154791.5536,-5266.784302
418130.8014,154777.3463,-5267.303345
418144.8781,154763.1391,-5268.118042
418158.9549,154748.9319,-5269.873047
418173.0316,154734.7246,-5270.580566
418187.1084,154720.5174,-5271.189819
418201.1851,154706.3102,-5272.894653
418215.2618,154692.103,-5273.465088
418229.3386,154677.8957,-5274.297485
418243.4153,154663.6885,-5276.083984
418257.4921,154649.4813,-5276.998657
418271.5688,154635.274,-5278.104248
418285.6455,154621.0668,-5280.455444
418299.7223,154606.8596,-5282.360107
418313.799,154592.6524,-5284.550659
418327.8758,154578.4451,-5287.469971
418341.9525,154564.2379,-5289.063354
418356.0293,154550.0307,-5290.924683
418370.106,154535.8234,-5292.915894
418384.1827,154521.6162,-5293.698853
418398.2595,154507.409,-5294.314575
418412.3362,154493.2018,-5295.427734
418426.413,154478.9945,-5296.159546
418440.4897,154464.7873,-5296.865479
418454.5664,154450.5801,-5298.21814
418468.6432,154436.3728,-5299.087524
418482.7199,154422.1656,-5299.771729
418496.7967,154407.9584,-5300.336548
418510.8734,154393.7512,-5300.869385
418524.9501,154379.5439,-5301.413696
418539.0269,154365.3367,-5302.031128
418553.1036,154351.1295,-5302.419556
418567.1804,154336.9222,-5302.672607
418581.2571,154322.715,-5302.508789
418595.3339,154308.5078,-5302.307495
418609.4106,154294.3006,-5302.168457
418623.4873,154280.0933,-5301.95813
418637.5641,154265.8861,-5302.037476
418651.6408,154251.6789,-5302.172241
418665.7176,154237.4716,-5302.248535
418679.7943,154223.2644,-5302.537598
418693.871,154209.0572,-5302.915771
418707.9478,154194.85,-5303.335449
418722.0245,154180.6427,-5303.718262
418736.1013,154166.4355,-5304.659668
418750.178,154152.2283,-5305.871582
418764.2548,154138.021,-5307.25415
418778.3315,154123.8138,-5308.714844
418792.4082,154109.6066,-5310.01062
418806.485,154095.3994,-5311.034424
418820.5617,154081.1921,-5312.545044
418834.6385,154066.9849,-5313.125
418848.7152,154052.7777,-5313.526245
418862.7919,154038.5704,-5314.058838
418876.8687,154024.3632,-5314.346313
418890.9454,154010.156,-5314.660889
418905.0222,153995.9488,-5315.577515
418919.0989,153981.7415,-5316.379517
418933.1757,153967.5343,-5317.400391
418947.2524,153953.3271,-5319.878174
418961.3291,153939.1198,-5321.35083
418975.4059,153924.9126,-5322.848022
418989.4826,153910.7054,-5324.95166
419003.5594,153896.4982,-5325.838257
419017.6361,153882.2909,-5326.399048
419031.7128,153868.0837,-5327.325195
419045.7896,153853.8765,-5327.404297
419059.8663,153839.6692,-5327.751587
419073.9431,153825.462,-5329.041748
419088.0198,153811.2548,-5329.954956
419102.0966,153797.0476,-5330.891357
419116.1733,153782.8403,-5333.330566
419130.25,153768.6331,-5334.850708
419144.3268,153754.4259,-5336.300537
419158.4035,153740.2186,-5338.409546
419172.4803,153726.0114,-5339.064697
419186.557,153711.8042,-5339.945557
419200.6337,153697.597,-5340.935059
419214.7105,153683.3897,-5341.538452
419228.7872,153669.1825,-5342.234619
419242.864,153654.9753,-5344.350586
419256.9407,153640.768,-5345.65979
419271.0175,153626.5608,-5347.224731
419285.0942,153612.3536,-5350.043457
419299.1709,153598.1464,-5351.063477
419313.2477,153583.9391,-5352.153076
419327.3244,153569.7319,-5353.013794
419341.4012,153555.5247,-5353.094727
419355.4779,153541.3174,-5353.321899
419369.5546,153527.1102,-5352.649048
419383.6314,153512.903,-5352.938477
419397.7081,153498.6958,-5353.542847
419411.7849,153484.4885,-5354.856567
419425.8616,153470.2813,-5355.929077
419439.9383,153456.0741,-5356.993896
419454.0151,153441.8668,-5357.573608
419468.0918,153427.6596,-5358.12561
419482.1686,153413.4524,-5358.782837
419496.2453,153399.2451,-5359.238525
419510.3221,153385.0379,-5359.46875
419524.3988,153370.8307,-5359.364136
419538.4755,153356.6235,-5359.20105
419552.5523,153342.4162,-5359.29126
419566.629,153328.209,-5357.637085
419580.7058,153314.0018,-5351.37207
419594.7825,153299.7945,-5346.95459
419608.8592,153285.5873,-5340.223755
419622.936,153271.3801,-5336.9646
419637.0127,153257.1729,-5334.550415
419651.0895,153242.9656,-5331.063354
419665.1662,153228.7584,-5330.38562
419679.243,153214.5512,-5330.320435
419693.3197,153200.3439,-5329.923462
419707.3964,153186.1367,-5330.48584
419721.4732,153171.9295,-5330.860596
419735.5499,153157.7223,-5330.793945
419749.6267,153143.515,-5331.796265
419763.7034,153129.3078,-5333.059204
419777.7801,153115.1006,-5333.807861
419791.8569,153100.8933,-5335.346313
419805.9336,153086.6861,-5336.806152
419820.0104,153072.4789,-5337.677002
419834.0871,153058.2717,-5338.096924
419848.1639,153044.0644,-5338.245239
419862.2406,153029.8572,-5338.295166
419876.3173,153015.65,-5339.204224
419890.3941,153001.4427,-5340.298462
419904.4708,152987.2355,-5340.923462
419918.5476,152973.0283,-5340.535278
419932.6243,152958.8211,-5339.416748
419946.701,152944.6138,-5337.974365
419960.7778,152930.4066,-5336.856689
419974.8545,152916.1994,-5335.640381
419988.9313,152901.9921,-5333.348633
420003.008,152887.7849,-5331.973267
420017.0848,152873.5777,-5330.644287
420031.1615,152859.3705,-5328.535156
420045.2382,152845.1632,-5327.411743
420059.315,152830.956,-5326.506348
420073.3917,152816.7488,-5324.968262
420087.4685,152802.5415,-5324.422729
420101.5452,152788.3343,-5322.958252
420115.6219,152774.1271,-5322.410645
420129.6987,152759.9199,-5322.02478
420143.7754,152745.7126,-5321.237061
420157.8522,152731.5054,-5321.071045
420171.9289,152717.2982,-5321.055176
420186.0057,152703.0909,-5320.675781
420200.0824,152688.8837,-5320.859009
420214.1591,152674.6765,-5321.031616
420228.2359,152660.4693,-5320.770264
420242.3126,152646.262,-5321.148071
420256.3894,152632.0548,-5321.562866
420270.4661,152617.8476,-5321.613037
420284.5428,152603.6403,-5322.182129
420298.6196,152589.4331,-5322.942139
420312.6963,152575.2259,-5323.391602
420326.7731,152561.0187,-5324.280273
420340.8498,152546.8114,-5325.266235
420354.9265,152532.6042,-5326.274292
420369.0033,152518.397,-5327.4104
420383.08,152504.1897,-5328.545288
420397.1568,152489.9825,-5329.286011
420411.2335,152475.7753,-5329.820923
420425.3103,152461.5681,-5330.369385
420439.387,152447.3608,-5331.046265
420453.4637,152433.1536,-5331.616455
420467.5405,152418.9464,-5332.307739
420481.6172,152404.7391,-5333.005127
420495.694,152390.5319,-5333.625
420509.7707,152376.3247,-5334.257813
420523.8474,152362.1175,-5334.786377
420537.9242,152347.9102,-5335.255005
420552.0009,152333.703,-5335.759399
420566.0777,152319.4958,-5336.131714
420580.1544,152305.2885,-5336.290405
420594.2312,152291.0813,-5335.441895
420608.3079,152276.8741,-5333.82373
420622.3846,152262.6669,-5331.977539
420636.4614,152248.4596,-5329.958618
420650.5381,152234.2524,-5327.764526
420664.6149,152220.0452,-5326.984375
420678.6916,152205.8379,-5326.83252
420692.7683,152191.6307,-5326.602783
420706.8451,152177.4235,-5326.408691
420720.9218,152163.2163,-5325.014282
420734.9986,152149.009,-5322.298096
420749.0753,152134.8018,-5320.864136
420763.1521,152120.5946,-5319.567993
420777.2288,152106.3873,-5318.084717
420791.3055,152092.1801,-5317.048706
420805.3823,152077.9729,-5316.013916
420819.459,152063.7656,-5315.219971
420833.5358,152049.5584,-5314.413574
420847.6125,152035.3512,-5313.703857
420861.6892,152021.144,-5313.364746
420875.766,152006.9367,-5313.383179
420889.8427,151992.7295,-5313.854492
420903.9195,151978.5223,-5314.331421
420917.9962,151964.315,-5315.063843
420932.073,151950.1078,-5316.760498
420946.1497,151935.9006,-5319.075806
420960.2264,151921.6934,-5317.72644
420974.3032,151907.4861,-5315.96582
420988.3799,151893.2789,-5315.165771
421002.4567,151879.0717,-5314.809326
421016.5334,151864.8644,-5314.411987
421030.6101,151850.6572,-5314.145142
421044.6869,151836.45,-5313.690308
421058.7636,151822.2428,-5312.409058
421072.8404,151808.0355,-5311.533813
421086.9171,151793.8283,-5310.67334
421100.9939,151779.6211,-5309.235596
421115.0706,151765.4138,-5308.490845
421129.1473,151751.2066,-5307.513672
421143.2241,151736.9994,-5306.687134
421157.3008,151722.7922,-5305.953003
421171.3776,151708.5849,-5305.397827
421185.4543,151694.3777,-5304.523682
421199.531,151680.1705,-5303.601074
421213.6078,151665.9632,-5302.107056
421227.6845,151651.756,-5300.11499
421241.7613,151637.5488,-5298.270386
421255.838,151623.3416,-5296.312988
421269.9147,151609.1343,-5293.579468
421283.9915,151594.9271,-5291.518555
421298.0682,151580.7199,-5289.709229
421312.145,151566.5126,-5287.254883
421326.2217,151552.3054,-5285.287964
421340.2985,151538.0982,-5283.189453
421354.3752,151523.891,-5280.413208
421368.4519,151509.6837,-5278.600586
421382.5287,151495.4765,-5277.009033
421396.6054,151481.2693,-5275.061157
