POINT_X,POINT_Y,RASTERVALU
451329.0325,122878.3914,2791.891357
451345.9809,122867.7728,2793.727539
451362.9292,122857.1543,2792.396973
451379.8776,122846.5358,2790.725586
451396.826,122835.9173,2788.508301
451413.7743,122825.2987,2785.844238
451430.7227,122814.6802,2782.79541
451447.671,122804.0617,2778.621338
451464.6194,122793.4431,2776.643066
451481.5677,122782.8246,2775.613525
451498.5161,122772.2061,2773.127441
451515.4645,122761.5875,2770.232666
451532.4128,122750.969,2765.650146
451549.3612,122740.3505,2758.782227
451566.3095,122729.7319,2753.147217
451583.2579,122719.1134,2748.503418
451600.2062,122708.4949,2744.894043
451617.1546,122697.8764,2743.029541
451634.103,122687.2578,2741.431152
451651.0513,122676.6393,2739.937012
451667.9997,122666.0208,2736.303223
451684.948,122655.4022,2734.42749
451701.8964,122644.7837,2732.55542
451718.8447,122634.1652,2731.469971
451735.7931,122623.5466,2730.591797
451752.7414,122612.9281,2729.383057
451769.6898,122602.3096,2728.701416
451786.6382,122591.691,2728.103027
451803.5865,122581.0725,2727.266357
451820.5349,122570.454,2726.98999
451837.4832,122559.8355,2727.084961
451854.4316,122549.2169,2727.362305
451871.3799,122538.5984,2727.592285
451888.3283,122527.9799,2727.780762
451905.2767,122517.3613,2729.116943
451922.225,122506.7428,2729.430176
451939.1734,122496.1243,2730.448975
451956.1217,122485.5057,2730.632568
451973.0701,122474.8872,2729.313965
451990.0184,122464.2687,2731.08374
452006.9668,122453.6501,2732.222168
452023.9152,122443.0316,2731.390137
452040.8635,122432.4131,2735.665527
452057.8119,122421.7946,2740.667236
452074.7602,122411.176,2744.561523
452091.7086,122400.5575,2757.346924
452108.6569,122389.939,2770.650391
452125.6053,122379.3204,2782.678223
452142.5537,122368.7019,2787.816162
452159.502,122358.0834,2795.219727
452176.4504,122347.4648,2816.626221
452193.3987,122336.8463,2820.072266
452210.3471,122326.2278,2832.690186
452227.2954,122315.6092,2848.960205
452244.2438,122304.9907,2863.744141
452261.1922,122294.3722,2875.994141
452278.1405,122283.7537,2878.124268
452295.0889,122273.1351,2885.217285
452312.0372,122262.5166,2908.645752
452328.9856,122251.8981,2911.844971
452345.9339,122241.2795,2911.057861
452362.8823,122230.661,2904.338379
452379.8307,122220.0425,2896.768555
452396.779,122209.4239,2883.432861
452413.7274,122198.8054,2871.435547
452430.6757,122188.1869,2857.046875
452447.6241,122177.5683,2842.532715
452464.5724,122166.9498,2831.985107
452481.5208,122156.3313,2823.910645
452498.4692,122145.7128,2810.306641
452515.4175,122135.0942,2802.372559
452532.3659,122124.4757,2793.030029
452549.3142,122113.8572,2789.194336
452566.2626,122103.2386,2785.16748
452583.2109,122092.6201,2780.102783
452600.1593,122082.0016,2776.88501
452617.1077,122071.383,2772.68457
452634.056,122060.7645,2769.233398
452651.0044,122050.146,2764.932129
452667.9527,122039.5274,2756.809814
452684.9011,122028.9089,2752.719238
452701.8494,122018.2904,2748.443359
452718.7978,122007.6719,2746.118896
452735.7462,121997.0533,2744.337402
452752.6945,121986.4348,2742.164795
452769.6429,121975.8163,2737.985352
452786.5912,121965.1977,2735.84668
452803.5396,121954.5792,2734.694092
452820.4879,121943.9607,2731.794434
452837.4363,121933.3421,2729.334473
452854.3847,121922.7236,2725.053711
452871.333,121912.1051,2722.768311
452888.2814,121901.4865,2720.17749
452905.2297,121890.868,2710.557373
452922.1781,121880.2495,2704.62085
452939.1264,121869.631,2699.008301
452956.0748,121859.0124,2690.665039
452973.0231,121848.3939,2684.454834
452989.9715,121837.7754,2677.804688
453006.9199,121827.1568,2675.148926
453023.8682,121816.5383,2673.251465
453040.8166,121805.9198,2671.428711
453057.7649,121795.3012,2672.045166
453074.7133,121784.6827,2674.976318
453091.6616,121774.0642,2685.852051
453108.61,121763.4456,2693.242432
453125.5584,121752.8271,2700.654785
453142.5067,121742.2086,2710.13208
428603.0332,143084.3746,-5421.599731
428619.3868,143072.8611,-5420.818359
428635.7405,143061.3477,-5420.743652
428652.0941,143049.8343,-5421.561646
428668.4477,143038.3208,-5422.35437
428684.8013,143026.8074,-5425.435303
428701.1549,143015.2939,-5436.261353
428717.5085,143003.7805,-5443.422852
428733.8622,142992.2671,-5449.674927
428750.2158,142980.7536,-5455.520264
428766.5694,142969.2402,-5455.062988
428782.923,142957.7268,-5452.971436
428799.2766,142946.2133,-5448.733276
428815.6302,142934.6999,-5444.117432
428831.9839,142923.1865,-5439.811768
428848.3375,142911.673,-5438.40979
428864.6911,142900.1596,-5435.28894
428881.0447,142888.6461,-5432.181885
428897.3983,142877.1327,-5429.835327
428913.7519,142865.6193,-5426.894775
428930.1056,142854.1058,-5426.154541
428946.4592,142842.5924,-5424.398071
428962.8128,142831.079,-5422.425537
428979.1664,142819.5655,-5421.856079
428995.52,142808.0521,-5421.649536
429011.8736,142796.5387,-5421.782471
429028.2273,142785.0252,-5422.251953
429044.5809,142773.5118,-5423.099487
429060.9345,142761.9983,-5424.453979
429077.2881,142750.4849,-5426.621948
429093.6417,142738.9715,-5429.294067
429109.9953,142727.458,-5433.484863
429126.349,142715.9446,-5436.613525
429142.7026,142704.4312,-5439.825317
429159.0562,142692.9177,-5443.18103
429175.4098,142681.4043,-5438.407349
429191.7634,142669.8909,-5439.506836
429208.117,142658.3774,-5439.971558
429224.4707,142646.864,-5436.609131
429240.8243,142635.3505,-5433.7948
429257.1779,142623.8371,-5433.729004
429273.5315,142612.3237,-5434.191406
429289.8851,142600.8102,-5435.229126
429306.2387,142589.2968,-5437.930542
429322.5924,142577.7834,-5439.117188
429338.946,142566.2699,-5441.950317
429355.2996,142554.7565,-5444.560791
429371.6532,142543.2431,-5446.817139
429388.0068,142531.7296,-5450.034302
429404.3604,142520.2162,-5451.51001
429420.7141,142508.7027,-5452.747559
429437.0677,142497.1893,-5453.982178
429453.4213,142485.6759,-5455.593872
429469.7749,142474.1624,-5457.128174
429486.1285,142462.649,-5458.493408
429502.4821,142451.1356,-5459.860596
429518.8358,142439.6221,-5461.205811
429535.1894,142428.1087,-5462.504028
429551.543,142416.5953,-5464.516724
429567.8966,142405.0818,-5466.084961
429584.2502,142393.5684,-5467.706909
429600.6038,142382.0549,-5467.734619
429616.9575,142370.5415,-5465.086426
429633.3111,142359.0281,-5461.568848
429649.6647,142347.5146,-5450.189331
429666.0183,142336.0012,-5435.120361
429682.3719,142324.4878,-5430.798828
429698.7255,142312.9743,-5426.962036
429715.0792,142301.4609,-5424.105713
429731.4328,142289.9475,-5423.680542
429747.7864,142278.434,-5427.889404
429764.14,142266.9206,-5438.199951
429780.4936,142255.4071,-5441.088745
429796.8472,142243.8937,-5444.602539
429813.2009,142232.3803,-5449.228149
429829.5545,142220.8668,-5450.300293
429845.9081,142209.3534,-5452.116699
429862.2617,142197.84,-5453.036011
429878.6153,142186.3265,-5451.189453
429894.9689,142174.8131,-5450.292358
429911.3226,142163.2997,-5451.293213
429927.6762,142151.7862,-5454.478027
429944.0298,142140.2728,-5456.89563
429960.3834,142128.7593,-5458.373779
429976.737,142117.2459,-5459.274536
429993.0906,142105.7325,-5456.857544
430009.4443,142094.219,-5455.394409
430025.7979,142082.7056,-5453.332397
430042.1515,142071.1922,-5450.098999
430058.5051,142059.6787,-5447.203247
430074.8587,142048.1653,-5444.146118
430091.2123,142036.6519,-5440.386353
430107.566,142025.1384,-5437.203735
430123.9196,142013.625,-5433.563599
430140.2732,142002.1115,-5429.622925
430156.6268,141990.5981,-5426.469482
430172.9804,141979.0847,-5426.144531
430189.334,141967.5712,-5425.756958
430205.6877,141956.0578,-5425.328003
430222.0413,141944.5444,-5424.74939
430238.3949,141933.0309,-5424.360962
430254.7485,141921.5175,-5423.704102
430271.1021,141910.0041,-5423.231323
430287.4558,141898.4906,-5422.751709
430303.8094,141886.9772,-5422.019775
430320.163,141875.4637,-5421.601929
430336.5166,141863.9503,-5421.463257
430352.8702,141852.4369,-5421.751099
430369.2238,141840.9234,-5423.144043
430385.5775,141829.41,-5424.829956
430401.9311,141817.8966,-5426.075073
430418.2847,141806.3831,-5425.913208
430434.6383,141794.8697,-5423.882568
430450.9919,141783.3563,-5422.050659
430467.3455,141771.8428,-5419.668945
430483.6992,141760.3294,-5418.236816
430500.0528,141748.8159,-5417.171875
430516.4064,141737.3025,-5416.477661
430532.76,141725.7891,-5416.1073
430549.1136,141714.2756,-5416.614746
430565.4672,141702.7622,-5417.531372
430581.8209,141691.2488,-5419.552856
430598.1745,141679.7353,-5421.566528
430614.5281,141668.2219,-5423.317871
430630.8817,141656.7085,-5425.072754
430647.2353,141645.195,-5424.364624
430663.5889,141633.6816,-5423.914795
430679.9426,141622.1681,-5424.140137
430696.2962,141610.6547,-5425.888794
430712.6498,141599.1413,-5428.266235
430729.0034,141587.6278,-5431.721802
430745.357,141576.1144,-5436.333862
430761.7106,141564.601,-5439.697021
430778.0643,141553.0875,-5443.713013
430794.4179,141541.5741,-5449.254395
430810.7715,141530.0607,-5453.193237
430827.1251,141518.5472,-5458.048218
430843.4787,141507.0338,-5460.698364
430859.8323,141495.5203,-5457.579956
430876.186,141484.0069,-5453.404785
430892.5396,141472.4935,-5449.948608
430908.8932,141460.98,-5451.122681
430925.2468,141449.4666,-5452.967407
430941.6004,141437.9532,-5452.410278
430957.954,141426.4397,-5449.646118
430974.3077,141414.9263,-5448.222778
430990.6613,141403.4129,-5447.843384
431007.0149,141391.8994,-5447.713989
431023.3685,141380.386,-5448.572632
431039.7221,141368.8725,-5450.328979
431056.0757,141357.3591,-5454.075684
431072.4294,141345.8457,-5460.909424
431088.783,141334.3322,-5463.567017
431105.1366,141322.8188,-5464.580566
431121.4902,141311.3054,-5465.821777
431137.8438,141299.7919,-5466.511963
431154.1974,141288.2785,-5467.387207
431170.5511,141276.7651,-5468.595459
431186.9047,141265.2516,-5466.705444
431203.2583,141253.7382,-5462.512939
431219.6119,141242.2247,-5461.331665
431235.9655,141230.7113,-5457.566772
431252.3191,141219.1979,-5455.397827
431268.6728,141207.6844,-5453.036743
431285.0264,141196.171,-5452.3125
431301.38,141184.6576,-5455.406372
431317.7336,141173.1441,-5456.34729
431334.0872,141161.6307,-5457.011963
431350.4408,141150.1173,-5457.526733
431366.7945,141138.6038,-5458.230957
431383.1481,141127.0904,-5458.596436
431399.5017,141115.5769,-5458.894409
431415.8553,141104.0635,-5457.986328
431432.2089,141092.5501,-5455.928223
431448.5625,141081.0366,-5452.123779
431464.9162,141069.5232,-5450.775513
431481.2698,141058.0098,-5450.055664
431497.6234,141046.4963,-5448.512817
431513.977,141034.9829,-5448.269775
431530.3306,141023.4695,-5450.432373
431546.6842,141011.956,-5450.169678
431563.0379,141000.4426,-5447.186523
431579.3915,140988.9291,-5443.946777
431595.7451,140977.4157,-5441.216675
431612.0987,140965.9023,-5438.026978
431628.4523,140954.3888,-5438.225586
431644.8059,140942.8754,-5438.195923
431661.1596,140931.362,-5437.174561
431677.5132,140919.8485,-5437.989624
431693.8668,140908.3351,-5439.617188
431710.2204,140896.8217,-5440.834473
431726.574,140885.3082,-5440.883179
431742.9276,140873.7948,-5441.051758
431759.2813,140862.2813,-5440.610229
431775.6349,140850.7679,-5439.442993
431791.9885,140839.2545,-5438.930542
431808.3421,140827.741,-5438.541016
431824.6957,140816.2276,-5437.562256
431841.0493,140804.7142,-5438.240845
431857.403,140793.2007,-5439.406982
431873.7566,140781.6873,-5441.34436
431890.1102,140770.1739,-5443.472534
431906.4638,140758.6604,-5445.03186
431922.8174,140747.147,-5447.130493
431939.1711,140735.6335,-5448.88855
431955.5247,140724.1201,-5451.475342
431971.8783,140712.6067,-5454.80835
431988.2319,140701.0932,-5460.454956
432004.5855,140689.5798,-5464.21521
432020.9391,140678.0664,-5469.114624
432037.2928,140666.5529,-5474.648926
432053.6464,140655.0395,-5479.491577
432070,140643.5261,-5484.944702
432086.3536,140632.0126,-5489.887939
432102.7072,140620.4992,-5492.158936
432119.0608,140608.9857,-5492.225586
432135.4145,140597.4723,-5491.875488
432151.7681,140585.9589,-5490.675049
432168.1217,140574.4454,-5489.96521
432184.4753,140562.932,-5489.844116
432200.8289,140551.4186,-5488.686768
432217.1825,140539.9051,-5487.967285
432233.5362,140528.3917,-5487.183716
432249.8898,140516.8783,-5485.608521
432266.2434,140505.3648,-5484.664185
432282.597,140493.8514,-5483.908813
432298.9506,140482.3379,-5483.331177
432315.3042,140470.8245,-5482.829468
432331.6579,140459.3111,-5483.119385
432348.0115,140447.7976,-5483.683716
432364.3651,140436.2842,-5482.927368
432380.7187,140424.7708,-5482.174927
432397.0723,140413.2573,-5481.035156
432413.4259,140401.7439,-5479.407349
432429.7796,140390.2305,-5478.543213
432446.1332,140378.717,-5477.688721
432462.4868,140367.2036,-5476.001465
432478.8404,140355.6902,-5471.782715
432495.194,140344.1767,-5468.130615
432511.5476,140332.6633,-5464.770142
432527.9013,140321.1498,-5464.323364
432544.2549,140309.6364,-5467.095215
432560.6085,140298.123,-5468.191772
432576.9621,140286.6095,-5465.723877
432593.3157,140275.0961,-5463.969116
432609.6693,140263.5827,-5462.142334
432626.023,140252.0692,-5460.772339
432642.3766,140240.5558,-5459.622681
432658.7302,140229.0424,-5458.707397
432675.0838,140217.5289,-5457.634766
432691.4374,140206.0155,-5457.380493
432707.791,140194.502,-5457.030518
432724.1447,140182.9886,-5457.505249
432740.4983,140171.4752,-5459.27002
432756.8519,140159.9617,-5461.90686
432773.2055,140148.4483,-5465.890015
432789.5591,140136.9349,-5473.523315
432805.9127,140125.4214,-5477.606079
432822.2664,140113.908,-5480.80249
432838.62,140102.3946,-5484.11731
432854.9736,140090.8811,-5490.318481
432871.3272,140079.3677,-5494.254639
432887.6808,140067.8542,-5498.279419
432904.0344,140056.3408,-5502.776855
432920.3881,140044.8274,-5505.272583
432936.7417,140033.3139,-5507.236816
432953.0953,140021.8005,-5509.381226
432969.4489,140010.2871,-5510.617188
432985.8025,139998.7736,-5512.072388
433002.1561,139987.2602,-5511.783813
433018.5098,139975.7468,-5510.626587
433034.8634,139964.2333,-5510.029541
433051.217,139952.7199,-5509.029175
433067.5706,139941.2064,-5507.780518
433083.9242,139929.693,-5506.631958
433100.2778,139918.1796,-5505.119141
433116.6315,139906.6661,-5502.049683
433132.9851,139895.1527,-5500.121338
433149.3387,139883.6393,-5498.598755
433165.6923,139872.1258,-5498.054565
433182.0459,139860.6124,-5497.833496
433198.3995,139849.099,-5500.634644
433214.7532,139837.5855,-5507.209961
433231.1068,139826.0721,-5512.667603
433247.4604,139814.5586,-5514.064453
433263.814,139803.0452,-5515.050903
433280.1676,139791.5318,-5516.752686
433296.5212,139780.0183,-5520.352905
433312.8749,139768.5049,-5522.202148
433329.2285,139756.9915,-5523.811768
433345.5821,139745.478,-5523.708008
433361.9357,139733.9646,-5524.160278
433378.2893,139722.4512,-5524.550171
433394.6429,139710.9377,-5524.856812
433410.9966,139699.4243,-5525.028564
433427.3502,139687.9108,-5525.302002
433443.7038,139676.3974,-5525.506226
433460.0574,139664.884,-5525.906128
433476.411,139653.3705,-5526.401001
433492.7647,139641.8571,-5526.847534
433509.1183,139630.3437,-5527.675171
433525.4719,139618.8302,-5528.064331
433541.8255,139607.3168,-5528.400757
433558.1791,139595.8034,-5528.85437
433574.5327,139584.2899,-5529.417358
433590.8864,139572.7765,-5529.990845
433607.24,139561.263,-5530.861816
433623.5936,139549.7496,-5531.262085
433639.9472,139538.2362,-5531.262085
433656.3008,139526.7227,-5531.262085
433672.6544,139515.2093,-5531.262085
433689.0081,139503.6959,-5531.262085
433705.3617,139492.1824,-5531.262085
433721.7153,139480.669,-5531.262085
433738.0689,139469.1556,-5531.262085
433754.4225,139457.6421,-5531.262085
433770.7761,139446.1287,-5531.262085
433787.1298,139434.6152,-5531.262085
433803.4834,139423.1018,-5531.262085
433819.837,139411.5884,-5531.262085
433836.1906,139400.0749,-5531.262085
433852.5442,139388.5615,-5531.262085
433868.8978,139377.0481,-5531.262085
433885.2515,139365.5346,-5531.262085
433901.6051,139354.0212,-5531.262085
433917.9587,139342.5078,-5531.262085
433934.3123,139330.9943,-5531.262085
433950.6659,139319.4809,-5531.262085
433967.0195,139307.9674,-5531.262085
433983.3732,139296.454,-5531.262085
433999.7268,139284.9406,-5531.262085
434016.0804,139273.4271,-5531.262085
434032.434,139261.9137,-5531.262085
434048.7876,139250.4003,-5531.262085
434065.1412,139238.8868,-5531.262085
434081.4949,139227.3734,-5531.262085
434097.8485,139215.86,-5531.262085
434114.2021,139204.3465,-5531.262085
434130.5557,139192.8331,-5531.262085
434146.9093,139181.3196,-5531.262085
434163.2629,139169.8062,-5531.262085
434179.6166,139158.2928,-5531.262085
434195.9702,139146.7793,-5531.262085
434212.3238,139135.2659,-5531.262085
434228.6774,139123.7525,-5531.262085
434245.031,139112.239,-5531.262085
434261.3846,139100.7256,-5531.262085
434277.7383,139089.2122,-5531.262085
434294.0919,139077.6987,-5531.262085
434310.4455,139066.1853,-5531.262085
434326.7991,139054.6718,-5531.262085
434343.1527,139043.1584,-5531.262085
434359.5063,139031.645,-5531.262085
434375.86,139020.1315,-5531.262085
434392.2136,139008.6181,-5531.262085
434408.5672,138997.1047,-5531.262085
434424.9208,138985.5912,-5531.262085
434441.2744,138974.0778,-5531.262085
434457.628,138962.5644,-5531.262085
434473.9817,138951.0509,-5531.262085
434490.3353,138939.5375,-5531.262085
434506.6889,138928.024,-5531.262085
434523.0425,138916.5106,-5531.262085
434539.3961,138904.9972,-5531.262085
434555.7497,138893.4837,-5531.262085
434572.1034,138881.9703,-5531.262085
434588.457,138870.4569,-5531.262085
434604.8106,138858.9434,-5531.262085
434621.1642,138847.43,-5531.262085
434637.5178,138835.9166,-5531.262085
434653.8714,138824.4031,-5531.262085
434670.2251,138812.8897,-5531.262085
434686.5787,138801.3762,-5531.262085
434702.9323,138789.8628,-5531.262085
434719.2859,138778.3494,-5531.262085
434735.6395,138766.8359,-5531.262085
434751.9931,138755.3225,-5531.262085
434768.3468,138743.8091,-5531.262085
434784.7004,138732.2956,-5531.262085
434801.054,138720.7822,-5531.262085
434817.4076,138709.2688,-5531.262085
434833.7612,138697.7553,-5531.262085
434850.1148,138686.2419,-5531.262085
434866.4685,138674.7284,-5531.262085
434882.8221,138663.215,-5531.262085
434899.1757,138651.7016,-5531.262085
434915.5293,138640.1881,-5531.262085
434931.8829,138628.6747,-5531.262085
434948.2365,138617.1613,-5531.262085
434964.5902,138605.6478,-5531.262085
434980.9438,138594.1344,-5531.262085
434997.2974,138582.621,-5531.262085
435013.651,138571.1075,-5531.262085
435030.0046,138559.5941,-5531.262085
435046.3582,138548.0806,-5531.262085
435062.7119,138536.5672,-5531.262085
435079.0655,138525.0538,-5531.262085
435095.4191,138513.5403,-5531.262085
435111.7727,138502.0269,-5531.262085
435128.1263,138490.5135,-5531.262085
435144.48,138479,-5531.262085
435160.8336,138467.4866,-5531.262085
435177.1872,138455.9732,-5531.262085
435193.5408,138444.4597,-5531.262085
435209.8944,138432.9463,-5531.262085
435226.248,138421.4328,-5531.262085
435242.6017,138409.9194,-5531.262085
435258.9553,138398.406,-5531.262085
435275.3089,138386.8925,-5531.262085
435291.6625,138375.3791,-5531.262085
435308.0161,138363.8657,-5531.262085
435324.3697,138352.3522,-5531.262085
435340.7234,138340.8388,-5531.262085
435357.077,138329.3254,-5531.262085
435373.4306,138317.8119,-5531.262085
435389.7842,138306.2985,-5531.262085
435406.1378,138294.785,-5531.262085
435422.4914,138283.2716,-5531.262085
435438.8451,138271.7582,-5531.262085
435455.1987,138260.2447,-5531.262085
435471.5523,138248.7313,-5531.262085
435487.9059,138237.2179,-5531.262085
435504.2595,138225.7044,-5531.262085
435520.6131,138214.191,-5531.262085
435536.9668,138202.6776,-5531.262085
435553.3204,138191.1641,-5531.262085
435569.674,138179.6507,-5531.262085
435586.0276,138168.1372,-5531.262085
435602.3812,138156.6238,-5531.262085
435618.7348,138145.1104,-5531.262085
435635.0885,138133.5969,-5531.054688
435651.4421,138122.0835,-5530.31543
435667.7957,138110.5701,-5528.887451
435684.1493,138099.0566,-5527.772339
435700.5029,138087.5432,-5526.328491
435716.8565,138076.0298,-5525.052124
435733.2102,138064.5163,-5523.341553
435749.5638,138053.0029,-5522.098145
435765.9174,138041.4894,-5521.107178
435782.271,138029.976,-5518.925415
435798.6246,138018.4626,-5517.419556
435814.9782,138006.9491,-5515.808472
435831.3319,137995.4357,-5513.69397
435847.6855,137983.9223,-5512.836304
435864.0391,137972.4088,-5512.566406
435880.3927,137960.8954,-5512.65625
435896.7463,137949.382,-5512.345825
435913.0999,137937.8685,-5512.920898
435929.4536,137926.3551,-5512.874878
435945.8072,137914.8416,-5511.796143
435962.1608,137903.3282,-5510.837402
435978.5144,137891.8148,-5509.838989
435994.868,137880.3013,-5509.294434
436011.2216,137868.7879,-5509.650024
436027.5753,137857.2745,-5509.84436
436043.9289,137845.761,-5508.204834
436060.2825,137834.2476,-5505.143677
436076.6361,137822.7342,-5502.909546
436092.9897,137811.2207,-5501.312622
436109.3433,137799.7073,-5498.912354
436125.697,137788.1938,-5492.83374
436142.0506,137776.6804,-5486.7146
436158.4042,137765.167,-5483.774414
436174.7578,137753.6535,-5481.555786
436191.1114,137742.1401,-5478.974976
436207.465,137730.6267,-5476.238525
436223.8187,137719.1132,-5471.104858
436240.1723,137707.5998,-5466.311035
436256.5259,137696.0864,-5461.671509
436272.8795,137684.5729,-5457.189575
436289.2331,137673.0595,-5453.32373
436305.5867,137661.546,-5450.14917
436321.9404,137650.0326,-5448.471191
436338.294,137638.5192,-5447.411865
436354.6476,137627.0057,-5445.97644
436371.0012,137615.4923,-5445.029541
436387.3548,137603.9789,-5443.757324
436403.7084,137592.4654,-5442.838013
436420.0621,137580.952,-5441.932983
436436.4157,137569.4386,-5440.744751
436452.7693,137557.9251,-5439.894043
436469.1229,137546.4117,-5438.91626
436485.4765,137534.8982,-5437.215088
436501.8301,137523.3848,-5435.860107
436518.1838,137511.8714,-5434.668823
436534.5374,137500.3579,-5433.297485
436550.891,137488.8445,-5431.244141
436567.2446,137477.3311,-5429.817505
436583.5982,137465.8176,-5428.727417
436599.9518,137454.3042,-5427.371582
436616.3055,137442.7908,-5426.818115
436632.6591,137431.2773,-5426.469116
436649.0127,137419.7639,-5426.355469
436665.3663,137408.2504,-5428.144531
436681.7199,137396.737,-5430.835205
436698.0735,137385.2236,-5434.794067
436714.4272,137373.7101,-5438.871826
436730.7808,137362.1967,-5439.819092
436747.1344,137350.6833,-5438.120239
436763.488,137339.1698,-5432.394653
436779.8416,137327.6564,-5429.186523
436796.1953,137316.143,-5427.364136
436812.5489,137304.6295,-5424.206299
436828.9025,137293.1161,-5421.811401
436845.2561,137281.6026,-5419.872314
436861.6097,137270.0892,-5418.379272
436877.9633,137258.5758,-5416.786865
436894.317,137247.0623,-5415.688232
436910.6706,137235.5489,-5414.554077
436927.0242,137224.0355,-5412.781372
436943.3778,137212.522,-5412.626953
436959.7314,137201.0086,-5412.980591
436976.085,137189.4952,-5414.326172
436992.4387,137177.9817,-5416.545166
437008.7923,137166.4683,-5421.939087
437025.1459,137154.9548,-5424.915894
437041.4995,137143.4414,-5426.440308
437057.8531,137131.928,-5426.219727
437074.2067,137120.4145,-5426.17749
437090.5604,137108.9011,-5426.87915
437106.914,137097.3877,-5427.823364
437123.2676,137085.8742,-5428.655518
437139.6212,137074.3608,-5428.930542
437155.9748,137062.8474,-5428.936035
437172.3284,137051.3339,-5428.400879
437188.6821,137039.8205,-5427.917358
437205.0357,137028.307,-5427.117432
437221.3893,137016.7936,-5428.047974
437237.7429,137005.2802,-5427.703003
437254.0965,136993.7667,-5426.662231
437270.4501,136982.2533,-5426.175049
437286.8038,136970.7399,-5425.961304
437303.1574,136959.2264,-5426.066528
437319.511,136947.713,-5424.218262
437335.8646,136936.1996,-5422.704346
437352.2182,136924.6861,-5421.458008
437368.5718,136913.1727,-5419.469238
437384.9255,136901.6592,-5418.106201
437401.2791,136890.1458,-5416.658203
437417.6327,136878.6324,-5414.90918
437433.9863,136867.1189,-5408.568604
437450.3399,136855.6055,-5401.805176
437466.6935,136844.0921,-5393.021729
437483.0472,136832.5786,-5384.456909
437499.4008,136821.0652,-5375.850586
437515.7544,136809.5518,-5371.163452
437532.108,136798.0383,-5364.885254
437548.4616,136786.5249,-5364.197021
437564.8152,136775.0114,-5363.854004
437581.1689,136763.498,-5361.978394
437597.5225,136751.9846,-5360.723511
437613.8761,136740.4711,-5359.316895
437630.2297,136728.9577,-5357.55249
437646.5833,136717.4443,-5356.548462
437662.9369,136705.9308,-5355.93811
437679.2906,136694.4174,-5355.268066
437695.6442,136682.904,-5354.327271
437711.9978,136671.3905,-5353.639648
437728.3514,136659.8771,-5352.827881
437744.705,136648.3636,-5351.549927
437761.0586,136636.8502,-5351.056274
437777.4123,136625.3368,-5350.788574
437793.7659,136613.8233,-5350.057129
437810.1195,136602.3099,-5349.558716
437826.4731,136590.7965,-5348.620605
437842.8267,136579.283,-5347.554321
437859.1803,136567.7696,-5345.867676
437875.534,136556.2562,-5344.85022
437891.8876,136544.7427,-5343.699097
437908.2412,136533.2293,-5342.087158
437924.5948,136521.7158,-5341.05481
437940.9484,136510.2024,-5339.592041
437957.302,136498.689,-5337.968262
437973.6557,136487.1755,-5337.061646
437990.0093,136475.6621,-5336.223511
438006.3629,136464.1487,-5335.162476
438022.7165,136452.6352,-5333.169556
438039.0701,136441.1218,-5331.935791
438055.4237,136429.6084,-5330.707397
438071.7774,136418.0949,-5329.411621
438088.131,136406.5815,-5327.935547
438104.4846,136395.068,-5326.565552
438120.8382,136383.5546,-5324.921265
438137.1918,136372.0412,-5324.021118
438153.5454,136360.5277,-5323.092285
438169.8991,136349.0143,-5322.250122
438186.2527,136337.5009,-5320.558716
438202.6063,136325.9874,-5319.77063
438218.9599,136314.474,-5318.930298
438235.3135,136302.9606,-5317.18457
438251.6671,136291.4471,-5316.034302
438268.0208,136279.9337,-5315.103394
438284.3744,136268.4202,-5313.397095
438300.728,136256.9068,-5312.568237
438317.0816,136245.3934,-5311.516235
438333.4352,136233.8799,-5310.398438
438349.7888,136222.3665,-5308.660645
438366.1425,136210.8531,-5307.811279
438382.4961,136199.3396,-5306.960571
438398.8497,136187.8262,-5305.522705
438415.2033,136176.3128,-5304.73645
438431.5569,136164.7993,-5303.314697
438447.9106,136153.2859,-5301.704712
438464.2642,136141.7724,-5301.053223
438480.6178,136130.259,-5300.166382
438496.9714,136118.7456,-5299.141968
438513.4054,136107.3527,-5297.035889
438530.3187,136096.6784,-5296.257813
438547.232,136086.0041,-5295.751099
438564.1453,136075.3298,-5294.646362
438581.0586,136064.6555,-5293.917358
438597.9718,136053.9811,-5291.995239
438614.8851,136043.3068,-5290.737183
438631.7984,136032.6325,-5290.285522
438648.7117,136021.9582,-5290.468384
438665.625,136011.2839,-5291.541748
438682.5383,136000.6096,-5291.349487
438699.4515,135989.9353,-5288.276367
438716.3648,135979.261,-5286.641724
438733.2781,135968.5867,-5284.523193
438750.1914,135957.9124,-5283.323853
438767.1047,135947.2381,-5282.085938
438784.0179,135936.5638,-5279.820923
438800.9312,135925.8894,-5278.074829
438817.8445,135915.2151,-5276.475098
438834.7578,135904.5408,-5274.073364
438851.6711,135893.8665,-5272.3479
438868.5844,135883.1922,-5269.560913
438885.4976,135872.5179,-5267.753296
438902.4109,135861.8436,-5266.283447
438919.3242,135851.1693,-5264.176514
438936.2375,135840.495,-5262.501221
438953.1508,135829.8207,-5260.767456
438970.0641,135819.1464,-5258.358276
438986.9773,135808.4721,-5256.785278
439003.8906,135797.7977,-5254.253052
439020.8039,135787.1234,-5252.009521
439037.7172,135776.4491,-5250.117798
439054.6305,135765.7748,-5247.617065
439071.5438,135755.1005,-5245.866455
439088.457,135744.4262,-5243.914795
